cpu percent, memory percent
0.0,1.6078710556
0.0,1.60789489746
4.5,1.62165164948
2.3,1.62198543549
2.2,1.62229537964
2.3,1.62255764008
2.3,1.62281990051
2.4,1.62279605865
2.3,1.62291526794
2.3,1.6232252121
2.3,1.62348747253
2.1,1.62370204926
2.5,1.62398815155
2.4,1.62427425385
2.2,1.62451267242
2.4,1.62482261658
1.7,1.62529945374
2.7,1.62558555603
2.5,1.62589550018
2.5,1.62615776062
2.7,1.6263961792
2.8,1.62672996521
2.3,1.62699222565
1.9,1.62727832794
2.9,1.62756443024
2.7,1.62782669067
2.8,1.62813663483
2.5,1.62837505341
2.8,1.62870883942
2.7,1.62897109985
2.8,1.62930488586
2.7,1.62961483002
2.9,1.62990093231
2.9,1.63021087646
2.8,1.63052082062
2.6,1.63078308105
2.8,1.63111686707
2.5,1.63142681122
2.5,1.63171291351
2.4,1.63202285767
2.4,1.6322851181
2.4,1.6325712204
2.3,1.63283348083
2.4,1.63307189941
2.5,1.63340568542
2.5,1.63381099701
2.3,1.6340970993
2.4,1.63431167603
2.7,1.63471698761
2.4,1.63507461548
2.5,1.63545608521
2.5,1.63576602936
2.6,1.63612365723
2.5,1.63645744324
2.5,1.63671970367
2.5,1.63705348969
2.5,1.63731575012
2.4,1.63762569427
2.5,1.63795948029
1.3,1.63826942444
2.7,1.63857936859
2.7,1.63884162903
2.5,1.63915157318
2.5,1.63941383362
2.7,1.63972377777
2.5,1.63996219635
1.3,1.64000988007
2.8,1.64020061493
2.8,1.64041519165
3.0,1.64053440094
2.7,1.64070129395
2.7,1.64082050323
2.7,1.64098739624
2.8,1.64113044739
2.7,1.64127349854
2.4,1.64141654968
2.6,1.64158344269
2.5,1.64170265198
2.6,1.6419172287
2.7,1.64206027985
2.5,1.64220333099
2.5,1.64234638214
2.5,1.64251327515
2.5,1.64270401001
2.5,1.6428232193
2.5,1.64291858673
2.5,1.64310932159
2.5,1.6432762146
2.5,1.64337158203
2.4,1.64356231689
2.6,1.64365768433
2.8,1.64387226105
2.8,1.64396762848
2.8,1.64413452148
2.7,1.64434909821
2.6,1.6444683075
1.8,1.64468288422
2.6,1.64477825165
2.7,1.6449213028
2.7,1.64518356323
2.8,1.64530277252
2.7,1.64544582367
2.7,1.64556503296
2.8,1.64570808411
2.9,1.64587497711
2.8,1.64613723755
2.7,1.64625644684
2.5,1.6464471817
2.5,1.64663791656
2.6,1.646733284
2.9,1.64694786072
2.6,1.64721012115
2.2,1.64730548859
2.5,1.64749622345
2.5,1.64766311646
2.5,1.64785385132
2.5,1.64802074432
2.2,1.64821147919
2.4,1.64830684662
2.4,1.64847373962
