cpu percent, memory percent
0.0,3.38623523712
0.2,3.38623523712
0.3,3.38623523712
0.3,3.38623523712
0.2,3.38623523712
0.2,3.38623523712
0.3,3.38628292084
0.3,3.38628292084
0.3,3.38628292084
0.3,3.38628292084
0.2,3.38628292084
0.2,3.38628292084
0.2,3.38623523712
0.3,3.38623523712
0.3,3.38623523712
0.2,3.38623523712
0.2,3.38623523712
0.2,3.38623523712
0.2,3.38623523712
0.2,3.38623523712
0.2,3.38623523712
0.3,3.38623523712
0.3,3.38623523712
0.2,3.38628292084
0.2,3.38628292084
0.2,3.38628292084
0.3,3.38628292084
0.3,3.38628292084
0.4,3.38633060455
0.3,3.38633060455
0.2,3.38633060455
0.2,3.38633060455
0.2,3.38633060455
0.4,3.38637828827
0.2,3.38637828827
0.3,3.38637828827
0.2,3.38637828827
0.2,3.38637828827
0.2,3.38637828827
0.2,3.38633060455
0.2,3.38633060455
0.2,3.38633060455
0.2,3.38633060455
0.3,3.38633060455
0.2,3.38633060455
0.2,3.38637828827
0.2,3.38637828827
0.2,3.38637828827
0.2,3.38637828827
0.2,3.38637828827
0.2,3.38637828827
0.2,3.38633060455
0.4,3.38633060455
0.2,3.38633060455
0.2,3.38633060455
0.2,3.38633060455
5.0,3.38389873505
0.3,3.38389873505
0.4,3.38389873505
0.2,3.38389873505
0.2,3.38394641876
0.3,3.38394641876
0.2,3.38394641876
0.3,3.38394641876
0.2,3.38394641876
0.2,3.38394641876
0.2,3.38389873505
0.2,3.38389873505
0.2,3.38389873505
0.2,3.38389873505
0.2,3.38389873505
0.3,3.38389873505
0.2,3.38389873505
0.3,3.38389873505
0.2,3.38389873505
0.3,3.38394641876
0.2,3.38394641876
0.3,3.38394641876
0.2,3.38394641876
0.2,3.38394641876
0.2,3.38394641876
0.2,3.38389873505
0.4,3.38389873505
0.2,3.38389873505
0.2,3.38389873505
0.2,3.38389873505
0.2,3.38389873505
0.3,3.38389873505
0.3,3.38389873505
0.2,3.38389873505
0.3,3.38394641876
0.2,3.38394641876
0.2,3.38394641876
0.2,3.38394641876
0.2,3.38394641876
0.2,3.38394641876
0.2,3.38389873505
0.2,3.38389873505
0.2,3.38389873505
0.2,3.38389873505
0.2,3.38389873505
0.4,3.38389873505
0.2,3.38389873505
0.3,3.38389873505
0.2,3.38389873505
0.3,3.38394641876
0.2,3.38394641876
0.2,3.38394641876
0.2,3.38394641876
0.2,3.38394641876
0.2,3.38394641876
0.2,3.38389873505
0.3,3.38389873505
0.2,3.38389873505
0.2,3.38389873505
0.2,3.38389873505
0.2,3.38389873505
0.3,3.38389873505
0.4,3.38389873505
0.2,3.38389873505
