cpu percent, memory percent
0.0,3.85413169861
1.3,3.85437011719
1.3,3.85460853577
1.4,3.85496616364
11.0,3.85556221008
13.2,3.64072322845
10.1,3.63457202911
1.1,3.63481044769
1.0,3.63500118256
1.1,3.63504886627
0.6,3.63526344299
0.9,3.63535881042
0.9,3.63636016846
1.1,3.63657474518
1.1,3.6367893219
1.1,3.63698005676
1.0,3.63721847534
1.3,3.63743305206
1.2,3.63183021545
1.2,3.63204479218
1.0,3.6322593689
1.1,3.63247394562
1.0,3.63261699677
1.2,3.63283157349
1.2,3.63306999207
1.1,3.63326072693
0.7,3.63337993622
0.0,3.63342761993
0.0,3.63342761993
0.0,3.63342761993
0.1,3.63342761993
0.1,3.63342761993
0.0,3.63342761993
0.0,3.63337993622
0.1,3.63337993622
0.0,3.63337993622
14.8,3.61797809601
0.0,3.61797809601
0.0,3.61797809601
0.0,3.61797809601
0.1,3.61802577972
0.0,3.61802577972
0.0,3.61802577972
0.1,3.61802577972
0.0,3.61802577972
0.1,3.61800193787
0.0,3.61800193787
0.0,3.61800193787
0.0,3.61800193787
0.0,3.61800193787
0.0,3.61800193787
0.0,3.61800193787
0.0,3.61800193787
0.0,3.61800193787
0.1,3.61800193787
0.1,3.61802577972
0.0,3.61802577972
0.0,3.61802577972
0.0,3.61802577972
0.0,3.61802577972
0.0,3.61807346344
0.1,3.61807346344
0.1,3.61807346344
0.0,3.61807346344
0.0,3.61807346344
0.1,3.61804962158
0.0,3.61804962158
0.0,3.61804962158
0.0,3.61804962158
0.0,3.61804962158
0.0,3.61804962158
0.0,3.61804962158
0.0,3.61804962158
0.0,3.61804962158
0.1,3.61804962158
0.2,3.61812114716
0.0,3.61812114716
0.0,3.61812114716
0.1,3.61812114716
0.0,3.61812114716
0.0,3.61807346344
0.0,3.61807346344
0.0,3.61807346344
0.0,3.61807346344
0.0,3.61807346344
0.1,3.6180973053
0.0,3.6180973053
0.0,3.6180973053
0.0,3.6180973053
0.0,3.6180973053
0.0,3.61814498901
0.0,3.61814498901
0.1,3.61814498901
0.0,3.61814498901
0.0,3.61814498901
0.1,3.61812114716
0.0,3.61812114716
0.0,3.61812114716
0.0,3.61812114716
0.0,3.61812114716
0.1,3.61812114716
13.7,3.61473560333
0.0,3.61473560333
0.0,3.61473560333
0.0,3.61473560333
0.2,3.61483097076
0.0,3.61483097076
0.0,3.61483097076
0.0,3.61483097076
0.0,3.61483097076
0.0,3.61478328705
0.0,3.61478328705
0.0,3.61478328705
0.1,3.61478328705
0.0,3.61478328705
0.1,3.61480712891
0.0,3.61480712891
0.0,3.61480712891
0.0,3.61480712891
0.0,3.61480712891
