cpu percent, memory percent
0.0,2.87704467773
4.0,2.87714004517
14.2,2.87828445435
50.0,2.90083885193
38.0,2.90758609772
63.0,2.91836261749
33.2,2.92682647705
18.6,2.92873382568
38.8,2.93705463409
29.6,2.93960571289
97.5,2.95860767365
72.4,2.97157764435
74.6,2.98326015472
80.3,2.98707485199
65.4,2.9923915863
63.7,2.99880504608
60.1,3.00133228302
70.5,3.00121307373
74.8,3.00271511078
33.2,3.0029296875
66.8,3.00328731537
58.5,3.00536155701
81.4,3.00734043121
85.6,3.0101776123
84.6,3.0170917511
90.9,3.02650928497
83.9,3.03258895874
48.8,3.04012298584
25.7,3.04145812988
23.9,3.04391384125
20.9,3.04501056671
37.1,3.05783748627
43.5,3.06308269501
49.4,3.06947231293
23.2,3.07121276855
22.9,3.08651924133
24.6,3.09417247772
11.0,3.09493541718
14.2,3.10232639313
16.7,3.1078338623
31.4,3.11467647552
49.2,3.11398506165
35.5,3.11844348907
37.4,3.12032699585
24.8,3.1209230423
23.2,3.13022136688
48.2,3.13138961792
42.1,3.13396453857
21.3,3.13441753387
76.5,3.1485080719
43.7,3.14931869507
29.6,3.14974784851
29.4,3.15232276917
71.4,3.15358638763
72.8,3.15654277802
50.0,3.15811634064
32.9,3.15856933594
43.0,3.15930843353
59.5,3.16004753113
56.8,3.1895160675
57.1,3.1929731369
16.3,3.19330692291
71.2,3.19771766663
37.5,3.19209098816
15.6,3.19273471832
10.6,3.19285392761
22.3,3.18057537079
39.8,3.18167209625
52.2,3.18286418915
79.8,3.18343639374
49.5,3.18365097046
73.9,3.18400859833
35.5,3.18474769592
27.7,3.18219661713
39.5,3.18260192871
36.4,3.18281650543
38.7,3.18326950073
69.1,3.18381786346
61.3,3.18431854248
52.8,3.18450927734
44.1,3.18479537964
69.8,3.18505764008
67.1,3.18551063538
33.9,3.1858921051
45.5,3.16002368927
48.2,3.16088199615
52.8,3.16123962402
24.3,3.1614780426
35.2,3.16255092621
62.4,3.16534042358
45.1,3.16779613495
46.5,3.17099094391
35.5,3.17339897156
43.6,3.17530632019
45.5,3.17730903625
77.4,3.18052768707
45.3,3.18248271942
34.1,3.18381786346
71.1,3.18696498871
69.6,3.18937301636
42.1,3.18989753723
43.4,3.19044589996
45.6,3.19168567657
46.6,3.19209098816
47.1,3.19375991821
32.0,3.19466590881
36.3,3.19557189941
4.1,3.19571495056
4.6,3.19585800171
41.9,3.19890975952
18.1,3.19890975952
22.6,3.19890975952
40.9,3.19793224335
31.1,3.19893360138
13.7,3.18353176117
2.7,3.18357944489
32.3,3.18939685822
6.4,3.18942070007
3.4,3.18946838379
49.9,3.17814350128
